0.000000E+00,1.000000E+00,0.000000E+00
3.432591E-01,1.000000E+00,-2.093024E-17
6.865182E-01,1.000000E+00,-1.674429E-16
1.029777E+00,1.000000E+00,-5.651256E-16
1.373036E+00,1.000000E+00,-1.339575E-15
1.716295E+00,1.000000E+00,-2.616405E-15
2.059555E+00,1.000000E+00,-4.521246E-15
2.402814E+00,1.000000E+00,-7.179757E-15
2.746073E+00,1.000000E+00,-1.071762E-14
3.089332E+00,1.000000E+00,-1.526057E-14
3.432591E+00,1.000000E+00,-2.093435E-14
3.775850E+00,1.000000E+00,-2.786478E-14
4.119109E+00,1.000000E+00,-3.617771E-14
4.462368E+00,1.000000E+00,-4.599904E-14
4.805627E+00,1.000000E+00,-5.745478E-14
5.148887E+00,1.000000E+00,-7.067094E-14
5.492146E+00,1.000000E+00,-8.577360E-14
5.835404E+00,1.000000E+00,-1.028890E-13
6.178664E+00,1.000000E+00,-1.221433E-13
6.521923E+00,1.000000E+00,-1.436630E-13
6.865182E+00,1.000000E+00,-1.675744E-13
7.208441E+00,1.000000E+00,-1.940040E-13
7.551700E+00,1.000000E+00,-2.230787E-13
7.894959E+00,1.000000E+00,-2.549249E-13
8.238218E+00,1.000000E+00,-2.896696E-13
8.581477E+00,1.000000E+00,-3.274397E-13
8.924736E+00,1.000000E+00,-3.683623E-13
9.267996E+00,1.000000E+00,-4.125648E-13
9.611255E+00,1.000000E+00,-4.601743E-13
9.954514E+00,1.000000E+00,-5.113183E-13
1.029777E+01,1.000000E+00,-5.661246E-13
1.064103E+01,1.000000E+00,-6.247205E-13
1.098429E+01,1.000000E+00,-6.872343E-13
1.132755E+01,1.000000E+00,-7.537938E-13
1.167081E+01,1.000000E+00,-8.245279E-13
1.201407E+01,1.000000E+00,-8.995641E-13
1.235733E+01,1.000000E+00,-9.790315E-13
1.270059E+01,1.000000E+00,-1.063059E-12
1.304385E+01,1.000000E+00,-1.151775E-12
1.338710E+01,1.000000E+00,-1.245308E-12
1.373036E+01,1.000000E+00,-1.343789E-12
1.407362E+01,1.000000E+00,-1.447347E-12
1.441688E+01,1.000000E+00,-1.556110E-12
1.476014E+01,1.000000E+00,-1.670210E-12
1.510340E+01,1.000000E+00,-1.789777E-12
1.544666E+01,1.000000E+00,-1.914939E-12
1.578992E+01,1.000000E+00,-2.045830E-12
1.613318E+01,1.000000E+00,-2.182577E-12
1.647644E+01,1.000000E+00,-2.325315E-12
1.681970E+01,1.000000E+00,-2.474173E-12
1.716295E+01,1.000000E+00,-2.629281E-12
1.750621E+01,1.000000E+00,-2.790774E-12
1.784947E+01,1.000000E+00,-2.958782E-12
1.819273E+01,1.000000E+00,-3.133439E-12
1.853599E+01,1.000000E+00,-3.314876E-12
1.887925E+01,1.000000E+00,-3.503225E-12
1.922251E+01,1.000000E+00,-3.698621E-12
1.956577E+01,1.000000E+00,-3.901198E-12
1.990903E+01,1.000000E+00,-4.111086E-12
2.025229E+01,1.000000E+00,-4.328423E-12
2.059555E+01,1.000000E+00,-4.553342E-12
2.093880E+01,1.000000E+00,-4.785974E-12
2.128206E+01,1.000000E+00,-5.026460E-12
2.162532E+01,1.000000E+00,-5.274930E-12
2.196858E+01,1.000000E+00,-5.531521E-12
2.231184E+01,1.000000E+00,-5.796372E-12
2.265510E+01,1.000000E+00,-6.069615E-12
2.299836E+01,1.000000E+00,-6.351389E-12
2.334162E+01,1.000000E+00,-6.641829E-12
2.368488E+01,1.000000E+00,-6.941075E-12
2.402814E+01,1.000000E+00,-7.249260E-12
2.437140E+01,1.000000E+00,-7.566526E-12
2.471465E+01,1.000000E+00,-7.893009E-12
2.505791E+01,1.000000E+00,-8.228852E-12
2.540117E+01,1.000000E+00,-8.574186E-12
2.574443E+01,1.000000E+00,-8.929158E-12
2.608769E+01,1.000000E+00,-9.293900E-12
2.643095E+01,1.000000E+00,-9.668561E-12
2.677421E+01,1.000000E+00,-1.005328E-11
2.711747E+01,1.000000E+00,-1.044819E-11
2.746073E+01,1.000000E+00,-1.085344E-11
2.780399E+01,1.000000E+00,-1.126917E-11
2.814725E+01,1.000000E+00,-1.169552E-11
2.849051E+01,1.000000E+00,-1.213264E-11
2.883376E+01,1.000000E+00,-1.258066E-11
2.917702E+01,1.000000E+00,-1.303974E-11
2.952028E+01,1.000000E+00,-1.351001E-11
2.986354E+01,1.000000E+00,-1.399162E-11
3.020680E+01,1.000000E+00,-1.448471E-11
3.055006E+01,1.000000E+00,-1.498944E-11
3.089332E+01,1.000000E+00,-1.550594E-11
3.123658E+01,1.000000E+00,-1.603437E-11
3.157984E+01,1.000000E+00,-1.657486E-11
3.192310E+01,1.000000E+00,-1.712757E-11
3.226635E+01,1.000000E+00,-1.769264E-11
3.260962E+01,1.000000E+00,-1.827024E-11
3.295287E+01,1.000000E+00,-1.886048E-11
3.329613E+01,1.000000E+00,-1.946354E-11
3.363939E+01,1.000000E+00,-2.007957E-11
3.398265E+01,1.000000E+00,-2.070870E-11
3.432591E+01,1.000000E+00,-2.135109E-11
3.466917E+01,1.000000E+00,-2.200690E-11
3.501243E+01,1.000000E+00,-2.267628E-11
3.535569E+01,1.000000E+00,-2.335937E-11
3.569894E+01,1.000000E+00,-2.405633E-11
3.604221E+01,1.000000E+00,-2.476733E-11
3.638546E+01,1.000000E+00,-2.549250E-11
3.672872E+01,1.000000E+00,-2.623201E-11
3.707198E+01,1.000000E+00,-2.698601E-11
3.741524E+01,1.000000E+00,-2.775465E-11
3.775850E+01,1.000000E+00,-2.853809E-11
3.810176E+01,1.000000E+00,-2.933651E-11
